node1	node2	edge_score	
DB08838	CACNA1B	1.0	
DB08838	NISCH	1.0	
DB08838	GRIN1	1.0	
DB08838	ASIC3	1.0	
DB08838	KCNJ1	1.0	
DB08838	ADRA2C	1.0	
DB08838	SLC22A3	1.0	
DB08838	SLC22A1	1.0	
DB08838	CHRNA1	1.0	
DB08838	SLC22A2	1.0	
DB08838	SLC7A7	1.0	
CACNA1B		1
NISCH		1
GRIN1	EFNB2	0.8526462282435747
GRIN1	CAMK2A	0.8516636985739204
GRIN1	DLG4	0.851577718501957
GRIN1	NEFL	0.8398120133516425
GRIN1	LYN	0.8526462282435747
GRIN1	CAMK2G	0.8516636985739204
GRIN1	EPHB1	0.8526462282435747
GRIN1	YES1	0.8526462282435747
GRIN1	GRIN2B	0.8611505155370949
GRIN1	EFNB1	0.8526462282435747
GRIN1	EPHB4	0.8526462282435747
GRIN1	TIAM1	0.842023951637581
GRIN1	CALM3	0.8319100629186602
GRIN1	EFNB3	0.8526462282435747
GRIN1	EPHB6	0.8526462282435747
GRIN1	SHC1	0.8601235081501506
GRIN1	EPHB2	0.8526462282435747
GRIN1	rs1126442	0.99
GRIN1	GRB2	0.8670770245481983
GRIN1	GRIN2A	0.8480904465605648
GRIN1		1
GRIN1	HRAS	0.852724204446584
GRIN1	FYN	0.8567933402497072
GRIN1	EPHB3	0.8526462282435747
GRIN1	GRIN2C	0.8480904465605648
GRIN1	SRC	0.8526462282435747
GRIN1	GRIN1	0.8564332803525301
GRIN1	CAMK2B	0.8516636985739204
GRIN1	CAMK2D	0.8516636985739204
GRIN1	SOS1	0.8672683872743503
GRIN1	GRIN2D	0.8480904465605648
GRIN1	ACTN2	0.8398120133516425
ASIC3		1
KCNJ1		1
KCNJ1	rs12795437	0.99
KCNJ1	rs11600347	0.99
KCNJ1	rs658903	0.99
ADRA2C	CXCL6	0.8407682499807351
ADRA2C	GNAI3	0.8497082254156562
ADRA2C	rs11269124	0.99
ADRA2C	ADRA2C	0.8459813396079446
rs1800544	DRD4	0.8291463109497464
ADRA2C	GNAT3	0.8497082254156562
ADRA2A	rs1800544	0.8375215262118652
ADRA2A	rs1800545	0.8375215262118652
ADRA2C	PPBP	0.833320481754769
ADRA2C	CCL23	0.833320481754769
ADRA2C	GNG2	0.8626329038096527
ADRA2C	SAA1	0.833320481754769
ADRA2C	POMC	0.833320481754769
ADRA2C	ADRA2B	0.8459813396079446
ADRA2C	GNB1	0.8626329038096527
ADRA2C	GNAI1	0.8497082254156562
ADRA2C		1
